V6,V19,V21,V24,V5,V13,V1,V17,V2,V25,V18,V15,V7,V28,V22,V23,V8,V14,V9,V27,Class
0.8024041022186412,-1.8940569126682096,2.437300964514355,3.464118237046863,0.6058588197202033,-4.259421460950289,-0.2362481908100835,-2.1430240742563464,1.9470397441617622,-2.4489141763003577,2.422157834407209,-5.279949732182283,-0.11962139961932228,3.826836382594742,1.1602017129916657,-1.0060694279626001,0.7094041361372185,0.5507882331078084,-4.299478159680921,0.324543685622306,1
3.234952473538718,-1.004114574163519,-4.441205880695765,-1.075532194358839,0.1264478187447725,-2.931342664825949,0.7110564347055974,-4.533825660308982,2.2029629485591,-1.1103765064809847,0.9437131289301751,-1.1927180871629932,0.9354183372239933,0.6191813780332498,0.45118497169698485,0.07137012490830663,1.7300525604983066,-0.39140764403988587,0.5079145077132875,-0.7704563220382016,1
-0.4145190131399177,-1.4512587770422771,1.3307881206869117,0.6257213452662398,-0.863489122932918,0.9647086425448328,0.43300226242424517,-3.018382986102168,2.3636014212088527,0.14098404613412152,1.2157999705583777,-1.4592198383140818,0.9781287579347566,0.6334979922460225,-0.9945420511643267,2.99722140315013,-0.24593088196962015,2.855792818614004,0.6078562134518426,-1.356969229372446,1
0.5348744934627941,0.39698982975557906,2.6919790493151012,2.5856327548640907,-0.9864653576924054,1.6031022456791455,1.1151756288502264,0.8729920701816984,1.7766847553409018,1.5909313430085792,1.7791270785118432,3.4625787376717434,-4.589716762993367,0.8838091642840347,-2.102539135706842,0.11221512277113788,0.26497682717941956,1.3750839957626104,-0.9992973621101778,-0.7312390311132786,1
-0.8138563631679483,0.5386773160374047,6.325445045709232,2.2985367106408625,-1.2658760439488832,3.4863795897757437,2.0686640678680055,-0.48942718868920915,1.063592017484397,1.6104265916264255,1.5675134220268307,-2.5922378167150915,-0.4558065746922413,-1.3225014847810659,0.40829996766163507,3.192470369638274,0.10883205042157762,3.718508748435407,-0.7077380233286653,-0.3292706324762521,1
2.095800614208269,0.19182580075866146,0.38991469365174014,-1.1471325682919713,-0.5366198447799104,-2.3594925285780173,-1.7832119328862523,-4.535543824046132,-0.7504868299891942,-1.9243591428405988,2.214490511043134,-2.8950009589414742,0.7483360499120293,0.34242347746414403,0.14820800888645191,0.6147793587669814,-1.6313627234039245,0.9425264598987564,-1.8442843244238674,-0.4233857164397897,1
1.442659822383595,0.2184875925802378,-4.545224313144073,-1.7228833897807647,1.3306684285062667,1.2586234565749514,5.43869281965879,0.9462431799545072,1.0171408756152074,-1.533188813611972,-0.01052749378694906,-0.36156454021490925,3.078020701594058,0.9376176671306274,2.283172102227034,-4.178755301834308,-0.3454850560811134,0.58069496764056,1.8120149353107882,0.7804826081000175,1
1.1046613856614051,0.0727296731295222,4.145016345688463,1.4779763781434287,0.6185498804130947,-3.083459678096241,0.2811897171232068,-0.9749312881595209,1.8954458018198415,1.2245568004349558,4.891056751943554,-4.250529625057731,-3.5102855967238056,1.3771648725160852,2.200337639982213,4.553312872022689,3.2580601660166404,5.419398394635117,1.158285283490564,-0.3681773973955784,1
1.4677510131671128,-1.5600871270375776,-0.9934904811383156,0.6729140486910175,-2.5490542483678906,0.9508834019020167,-0.8436097863409953,0.7083819333004384,3.4224726592329295,0.2743932682758191,3.0904600802070785,-3.574281447938117,3.3242510488851114,-1.750687149460719,-0.43450649349926207,0.9620527346115245,-1.1373591496825932,-5.376728382599985,-0.13427261464827672,0.19512149638841392,1
0.9848604439742996,2.2990058101616446,-0.8270683220681359,0.5380575689933957,-3.1311081562724996,0.6763645809130623,3.7441406878191272,-0.1860808286473793,0.5705548958115022,2.001657302086222,-2.782572498975103,1.4159785859188105,-0.8041554051984161,0.8977336539749893,0.5431811117686798,0.5187948424871381,-1.1612808473836629,0.13351219249390583,2.7749162678541217,0.9428623721401216,1
-0.5785914546827113,-0.02880150802981874,2.3934571317397553,1.185700656051396,-1.9054865530319798,0.8788026271161014,2.8081356930299832,0.31600377412603975,-1.8378388955590776,1.2270562420590205,0.20762035995049366,3.5738997879400536,-2.890082516134407,-0.3669817169146025,-2.5679318239371747,-0.4535766861926015,0.03942488514115555,-2.1498638843516926,0.6279986576899079,-0.39397334357882213,1
3.6413376304353644,-1.7050832210822502,-0.20904932913821606,-1.6313693718101372,-0.669149689888576,1.7443347142281347,-2.2809684055618127,1.3926567910470153,0.28875895919705685,-2.068833355831653,-1.2164106453139234,-3.7856722866479267,0.8209093519741608,0.33151147240663004,0.12037748421217553,1.1880100134652332,-2.314757080462559,-0.11768070741343287,-0.5674274376435036,-0.3878200619315245,1
0.30962705869203416,-1.5118177287642918,-8.286524041965524,3.568299847476025,1.0710895208461795,0.9961700863400749,2.1362922318373503,7.071169301202087,1.7849121510218682,-4.010470278854881,2.4819624420773034,-2.92178645196076,1.553038105735042,-0.1356732962672113,1.75694674068723,2.439403889144317,-1.1625398722857008,-1.2670238427135112,1.4841503347593152,1.13269033880694,1
-0.36855872659005884,1.8426859981053503,2.693816446313135,2.4744502997193543,0.12235686443870486,-0.7914004855148211,-2.6560979635998043,-1.3118411204056288,2.85476673838098,0.5832867926723388,1.154844008012266,-0.6530903336185738,-7.554753410958387,0.3949687037935766,-0.7990559979126123,-1.910672869085454,1.290843969390615,0.7022884588897473,3.8763707623501373,0.9321953380715079,1
1.1226492277441844,-1.4943620145119014,-2.9454840764758945,-1.5550271297706184,0.35739038547330876,0.21961693530195797,-0.7667885600550604,-0.5597699919331072,2.3551659054104217,1.7216369982124564,-0.08480404809205377,1.9775936525754751,4.347070361430214,-2.1382120765152743,1.261925676452091,-3.0755678170708487,1.515403774150891,2.4182331145647535,-0.12159501230020925,-0.6208147523020329,1
0.7257026104750799,0.7304900839643045,4.857881749655787,-0.2105856322548627,-1.5816913285512908,-2.862734544517717,0.666163766340355,0.36555962966380817,1.0301496410106064,-1.4741092795228035,1.4321107008924028,5.603533903909327,2.768046740205696,1.6578535137678034,0.5318194895990682,1.52814049570755,0.6265626629048232,-0.8966385288601433,-2.0842819530988708,0.2615649252475969,1
-0.5728375236592103,-1.1280346660729925,-1.6551801468209215,1.3039429495929133,-3.6923541042474852,0.09333969348511184,1.0278899054008692,-1.7544740844648392,2.0430987201716366,0.6165241456380406,1.1811082131485307,2.639445975014237,1.1953857267924588,-2.756700112322353,-0.5438470002155248,3.828358556568007,0.2202988720818249,1.0061745842916452,-1.5836225329025855,-0.3292661373047776,1
0.45824783011035486,1.3564627223353998,5.317931438038327,0.5104432436237717,-0.5150138119076924,2.484798783322926,-1.9400036249634203,-1.6006037802471216,-1.1067956583066207,-3.619745992355956,-0.08010157907664028,2.5242059436942457,0.7702887348748225,1.7662705683163151,-0.5845401983965904,1.2076804572643667,0.31551849371673324,-2.180054240744853,-0.05484295062457628,0.27326105357001507,1
2.191512010647273,-3.357351342784339,3.020042606750422,2.797745928282558,2.0912057516190568,1.3793109559906365,1.552153648824499,0.6237258296360986,-1.4693217427891705,-5.351474523776444,4.704421706270809,-2.601912210760982,-2.541694155513418,3.1192379044777905,-1.31010467591598,1.5229085909467035,0.5593172197515718,-2.264173569422196,-0.17737427075905826,1.8736361226060905,1
